ID,Longtitude,Latitude,Depth(km),Strike(deg),Dip(deg),Slip(deg),W(km),L(km),Slip(m),Magnitude
JNan_8.8_023,132.4749036,32.8126292,22.09293033,208.9342964,58.09297444,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_024,132.4733276,33.07199926,26.84386335,208.6527151,58.54121737,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_025,132.4727289,33.33012344,31.53214415,208.4077941,58.90028591,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_026,132.7864997,30.14763728,1,213.7507181,30.13717444,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_027,132.7759283,30.42215398,1,213.0505534,33.9401569,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_028,132.7661012,30.69490512,1,212.396295,38.27785076,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_029,132.7573844,30.96549951,2.322509403,211.8001597,42.40742981,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_030,132.75028,31.23338932,4.573132648,211.279196,46.18416455,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_031,132.7456436,31.4975805,7.289822089,210.8638133,49.38494509,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_032,132.7418149,31.76049328,10.22097052,210.4841717,51.830427,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_033,132.7378271,32.02346055,13.23755256,210.1012803,53.45791489,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_034,132.7341374,32.28588413,15.62654142,209.7328576,54.39991003,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_035,132.7318566,32.54637124,17.30974039,209.4206273,55.1565706,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_036,132.7311091,32.80484499,19.41779728,209.1674995,55.80562671,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_037,132.7312689,33.06215694,22.99987383,208.9484632,56.38422088,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_038,132.7328672,33.31768796,27.32477119,208.7823937,56.86154217,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_039,132.7352453,33.57229257,30.89295286,208.6438856,57.22473789,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_040,132.736944,33.82776702,33.93624255,208.4789089,57.4325023,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_041,133.0277265,30.16108438,1,213.3672995,23.0379372,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_042,133.017995,30.43395866,1,212.7116382,25.89585854,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_043,133.0088572,30.70538993,1,212.0932686,29.7923518,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_044,133.0012207,30.97420159,1,211.5471173,34.02838137,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_045,132.995413,31.24011366,2.234147308,211.082609,38.20715756,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_046,132.9921332,31.50234654,4.841580187,210.7238778,42.17695977,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_047,132.9903756,31.76241732,8.594000022,210.4274648,45.65759949,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_048,132.9889989,32.02191764,12.52689262,210.1469265,48.50055468,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_049,132.9874025,32.2816495,15.28671969,209.8586125,50.56420108,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_050,132.9871563,32.53958662,16.87361559,209.6227544,51.79515211,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_051,132.9880711,32.79603018,18.25884218,209.4307996,52.65882447,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_052,132.9904336,33.05066164,20.6300661,209.2925593,53.35407656,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_053,132.994308,33.30344328,24.3866857,209.2094239,53.92654083,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_054,132.9988624,33.55544726,28.5602145,209.1494797,54.34718209,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_055,133.0029845,33.80806836,32.51149982,209.0710111,54.60482789,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_056,133.0063612,34.0616829,36.90313549,208.9626808,54.67166646,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_057,133.252924,30.71388545,1,211.8470181,21.4977281,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_058,133.2463657,30.98099618,1,211.3490571,25.37384642,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_059,133.2418316,31.2450294,1,210.9386263,29.34843662,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_060,133.2397796,31.5055277,2.69314885,210.6303536,33.40865677,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_061,133.2396627,31.76336874,6.423997606,210.3994103,37.40303136,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_062,133.2405998,32.01980564,11.05073435,210.2093701,41.12224993,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_063,133.2416753,32.27607741,14.60195994,210.023807,44.37810814,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_064,133.2433087,32.53164498,16.57371878,209.8587466,46.91254766,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_065,133.2465065,32.78523157,17.76119034,209.7522483,48.47839752,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_066,133.2512055,33.03695804,19.35104455,209.7009366,49.39626813,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_067,133.2573351,33.28694124,22.21554639,209.701436,50.07840862,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_068,133.2639995,33.53634007,26.14426771,209.7193067,50.57205153,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_069,133.2702658,33.78634705,30.62875394,209.7190992,50.86052095,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_070,133.2760011,34.03712664,35.86546908,209.6959239,50.91304406,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_071,133.28107,34.2888426,42.43041692,209.6448912,50.73137072,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_072,133.4977642,30.72120744,1,211.6342603,15.43729325,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_073,133.4926129,30.98621269,1,211.1967061,17.68243383,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_074,133.489604,31.24807318,1,210.8493577,20.96562772,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_075,133.4893289,31.50613565,1.253767394,210.6124691,24.52945532,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_076,133.4907906,31.7618629,4.26478227,210.443809,28.27379099,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_077,133.4938129,32.01555132,8.973276237,210.3350188,32.12027976,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_078,133.4973574,32.26861295,13.23008456,210.2446136,35.93011635,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_079,133.5014591,32.52101402,15.88476596,210.1736485,39.53149105,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_080,133.5070525,32.77154407,17.39761959,210.1579747,42.55272199,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_081,133.5139727,33.02043805,18.69540018,210.1906768,44.4163756,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_082,133.5215586,33.26856726,20.68898216,210.2459634,45.33150555,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_083,133.5299939,33.51569478,23.80272798,210.3307848,45.91218298,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_084,133.5383752,33.76300123,28.03323614,210.4102483,46.19715887,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_085,133.5462848,34.01103352,33.54894527,210.4682529,46.2332379,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_086,133.5535476,34.26002017,40.62152509,210.4981101,46.0225929,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_087,133.744188,30.72624676,1,211.487546,11.13895711,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_088,133.7403947,30.98928161,1,211.1069571,12.86702896,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_089,133.7386891,31.24932021,1,210.8127591,14.8818491,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_090,133.7402362,31.50491149,1,210.6484776,17.28736039,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_091,133.744061,31.75748228,2.489602822,210.5728414,20.03663659,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_092,133.748982,32.00866411,6.50344003,210.5380488,23.32005693,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_093,133.7548832,32.25862889,11.07809931,210.5390859,26.78949453,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_094,133.7614899,32.50775315,14.57886967,210.5648683,30.56031861,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_095,133.7693391,32.75532699,16.67536973,210.6362572,34.32591885,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_096,133.7776474,33.00239627,17.9524714,210.7224165,37.60182013,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_097,133.7864453,33.24892068,19.38915709,210.8244864,39.57647023,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_098,133.7961238,33.49437684,21.84086513,210.9577531,40.35784872,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_099,133.8062476,33.73934283,25.67435451,211.1051659,40.72249252,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_100,133.8162235,33.98461409,31.11708616,211.2434213,40.78876596,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_101,133.8255688,34.23084513,38.17404471,211.3534649,40.56609875,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_102,133.8333012,34.47936411,46.0197829,211.3966707,40.01603108,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_103,133.989429,30.99061431,1,211.0679555,9.599866937,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_104,133.9891812,31.24864974,1,210.8324385,11.12599949,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_105,133.992224,31.50222353,1,210.7274921,12.79263496,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_106,133.9982362,31.75185795,1.191472725,210.7382334,14.60793904,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_107,134.0058002,31.99949709,3.897841949,210.8075667,16.57971625,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_108,134.0139271,32.24648033,8.007350531,210.8960842,19.00254758,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_109,134.0229054,32.49241656,11.94419573,211.0151853,21.98324012,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_110,134.0323311,32.73785006,14.55790173,211.1488333,25.40277958,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_111,134.0419536,32.98311995,16.02916408,211.2870621,29.00736989,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_112,134.0520399,33.22786178,17.41161837,211.4404769,32.20330607,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_113,134.0628478,33.47171809,19.72467638,211.619404,34.12408994,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_114,134.0741088,33.71505,23.48902778,211.8132121,34.70342968,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_115,134.0856733,33.95805871,28.87842557,212.0159812,34.80826775,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_116,134.0970257,34.20145982,35.67725501,212.2069682,34.57897598,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_117,134.1073567,34.44639169,43.22904879,212.3533899,34.06193624,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_118,134.1186607,34.69007627,50.67897612,212.5355315,33.22322013,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_119,134.2458988,31.49723298,1,210.8740081,10.20439046,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_120,134.2536908,31.74445607,1,210.9554311,11.4078466,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_121,134.2634731,31.98906631,1.747690359,211.1132565,12.66772139,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_122,134.274165,32.23252379,4.494900773,211.3044689,13.92878907,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_123,134.2849591,32.47592899,7.891495939,211.4968047,15.49082816,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_124,134.2958464,32.71929509,10.70487133,211.6898754,17.82613923,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_125,134.3069466,32.96245669,12.76831601,211.8884772,20.70621797,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_126,134.3183776,33.20524697,14.77545358,212.0974067,23.86002023,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_127,134.330226,33.44753959,17.52635416,212.320246,26.68089616,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_128,134.342458,33.68937547,21.53742629,212.5557218,28.29994154,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_129,134.3550102,33.93083807,26.96176705,212.8013465,28.58695406,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_130,134.3678203,34.17201165,33.63899509,213.0546326,28.46341641,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_131,134.3813355,34.41224284,41.20807254,213.3341989,28.03463249,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_132,134.3965034,34.65011952,48.96092046,213.6800523,27.31086299,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_133,134.5227269,31.9763206,1,211.4853947,10.10906733,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_134,134.5357209,32.21650104,1.823724017,211.771072,10.75952397,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_135,134.5480891,32.45761154,3.992582827,212.0289356,11.52798688,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_136,134.5603589,32.69892646,6.653227207,212.280187,12.61109236,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_137,134.5728723,32.93996354,9.593407781,212.5387795,14.32960041,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_138,134.58554,33.18084702,12.78612726,212.8010892,16.63630461,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_139,134.5983008,33.42166458,16.39509994,213.0645787,19.11261357,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_140,134.6114037,33.66205216,20.79784703,213.339648,21.30247546,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_141,134.6249262,33.90188695,26.40905159,213.6297058,22.45518754,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_142,134.6389354,34.14105612,33.37618358,213.9378341,22.4939381,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_143,134.6559847,34.37568304,41.29346373,214.3735852,22.25645306,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_144,134.6750977,34.60707126,49.17289873,214.8986877,21.84016886,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_145,134.7991164,32.19755549,1,212.3197868,8.492991315,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_146,134.8129826,32.4363613,1.619857953,212.6425124,8.832336984,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_147,134.8265264,32.67566429,3.94439118,212.9498951,9.391919901,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_148,134.8401031,32.91495836,7.740908257,213.2565653,10.21258118,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_149,134.8538126,33.15409735,12.26785597,213.5667052,11.52487724,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_150,134.8674276,33.39342054,16.76685715,213.8706487,13.20875852,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_151,134.8815162,33.63207491,21.57846565,214.1926328,14.91901915,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_152,134.8958824,33.87034236,27.80478401,214.5245355,16.34647813,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_153,134.9129792,34.10440095,35.87881495,214.973811,17.04779122,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_154,134.9338383,34.33240733,44.72558542,215.5905442,17.11553232,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_155,134.9579812,34.55472192,52.20248487,216.361942,17.04010709,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_156,135.0945294,32.64900981,2.667827141,213.7116504,7.340720322,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_157,135.1089653,32.88673583,6.941377319,214.0604812,7.771097813,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_158,135.1234934,33.12433253,12.30142245,214.4117773,8.421007303,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_159,135.1380177,33.36194782,17.3000604,214.7613584,9.373615848,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_160,135.1529518,33.5989337,22.5269764,215.1274534,10.4629816,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_161,135.1703472,33.83198579,29.67538462,215.6023303,11.50246772,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_162,135.1920021,34.05794658,39.1990361,216.2723692,12.35517757,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_163,135.2177652,34.27651246,49.18088405,217.1425194,12.86811957,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_164,135.2456185,34.49047412,56.25403754,218.1321676,13.19728435,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_165,135.2746046,34.70103905,59.20308879,219.2059246,13.36542441,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_166,135.379692,32.85462053,6.126447069,214.9676355,6.437181543,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_167,135.394824,33.09086396,11.55246006,215.3538278,6.782468173,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_168,135.4107529,33.32579575,16.64128839,215.775255,7.282150521,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_169,135.4290936,33.55668697,21.90341981,216.3073666,7.960478391,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_170,135.4510105,33.78131226,28.92192026,217.0100806,8.620940678,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_171,135.4775005,33.9973744,37.8309097,217.9433147,9.251568745,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_172,135.506407,34.20785189,46.92355669,219.02108,9.888195012,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_173,135.5356876,34.41594511,53.45119603,220.1539081,10.46985483,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_174,135.5661868,34.61956677,55.79124127,221.3964978,10.97160272,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_175,135.6515684,32.81935899,4.814609696,215.9547824,5.963586769,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_176,135.6688946,33.05143929,9.719123399,216.4530512,6.142207168,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_177,135.6883662,33.27969259,14.5577981,217.0547883,6.451061962,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_178,135.7104762,33.50297615,19.3323384,217.7897827,6.881527891,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_179,135.7368196,33.71790446,24.92551109,218.7478396,7.362250328,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_180,135.7676542,33.92291288,31.27619649,219.9662356,7.81274067,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_181,135.7982143,34.12617771,37.50016392,221.2200556,8.360367699,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_182,135.8285599,34.32730023,42.17503697,222.5194796,8.975520943,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_183,135.8587628,34.5257331,44.73676404,223.8783203,9.602930521,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_184,135.9468979,33.00309676,7.014044185,217.7864749,6.138392166,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_185,135.969489,33.22444101,11.4504306,218.5698472,6.323805359,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_186,135.9955109,33.43850069,15.58410453,219.545415,6.619085776,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_187,136.0268057,33.6405694,19.63486843,220.8351779,7.012115229,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_188,136.0584725,33.83908179,24.0276061,222.2073206,7.414333432,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_189,136.0885474,34.03792661,28.35602295,223.5580743,7.895146238,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_190,136.1186002,34.23332382,31.7888306,224.9872884,8.520219575,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_191,136.1479061,34.42644894,34.31302689,226.4634463,9.114047975,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_192,136.2289497,32.94399093,4.170358705,219.396871,6.418758989,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_193,136.2545544,33.1572452,7.928503148,220.3878645,6.498768835,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_194,136.2849104,33.3590087,11.48679195,221.677832,6.679785049,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_195,136.3168997,33.5541757,14.77012505,223.1303035,6.96964586,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_196,136.3478275,33.7479263,18.1153283,224.6062764,7.400397422,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_197,136.3770455,33.94173646,21.52152519,226.0678505,7.913319321,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_198,136.4047911,34.13502557,24.6545554,227.5312484,8.5398195,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_199,136.4315227,34.32623538,27.33254848,229.0371519,9.159260343,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_200,136.4569312,34.51585305,29.61933131,230.5733398,9.707099448,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_201,136.5430323,33.07601191,4.446082382,222.553575,6.687099443,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_202,136.5734984,33.27186933,7.365884646,223.9796641,6.776948318,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_203,136.6043183,33.46272319,10.26435918,225.5233764,7.00685113,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_204,136.6339473,33.65167334,13.17540082,227.1028098,7.412286742,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_205,136.6613242,33.84160901,16.16460503,228.6443834,8.021021392,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_206,136.6865639,34.0325873,19.08323206,230.1485943,8.699309981,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_207,136.7100637,34.22352116,21.75098747,231.6446568,9.35400604,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_208,136.732082,34.41329382,24.14273476,233.1617852,9.84226102,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_209,136.8308646,32.98604833,1.577785306,224.9162644,6.768643612,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_210,136.8597161,33.17856069,3.391631473,226.4088506,6.822893255,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_211,136.8886822,33.3654724,5.673655297,228.0332978,7.052048521,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_212,136.915558,33.55249812,8.391561745,229.6422488,7.485943692,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_213,136.9400404,33.74099171,11.37786725,231.2030486,8.134621109,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_214,136.9623033,33.93094175,14.30070146,232.7180362,8.917333983,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_215,136.982562,34.12205048,16.89690563,234.1964552,9.605466123,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_216,137.0010265,34.31376981,19.21994298,235.6534568,10.07754963,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_217,137.1438844,33.075353,1,229.059674,6.850816502,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_218,137.1691694,33.26263292,2.209810291,230.6549894,7.154899111,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_219,137.1924137,33.4501942,4.345226588,232.2331979,7.68577096,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_220,137.2130759,33.64095741,7.140309369,233.722536,8.413227167,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_221,137.2321127,33.83120961,10.09541489,235.2180405,9.265105544,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_222,137.2491076,34.02362348,12.84222973,236.6541098,10.00676278,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_223,137.2642149,34.21859183,15.304252,238.0224747,10.4444038,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_224,137.2777489,34.41500487,17.81865794,239.3519412,10.71532329,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_225,137.445368,33.15253406,1,233.4320275,7.416306369,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_226,137.4643793,33.34352498,1.62477856,234.9102785,8.12620782,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_227,137.481172,33.53811972,3.696931508,236.293045,8.96942067,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_228,137.4964796,33.73286497,6.443964715,237.6679014,9.809451153,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_229,137.5102016,33.92900479,9.465699308,239.0048515,10.57100745,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_230,137.522375,34.12771119,12.37785371,240.2758384,10.96413496,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_231,137.5332277,34.32828141,15.14234456,241.4991642,11.0675638,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_232,137.7310034,33.23124676,1,237.7081117,8.799059935,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_233,137.7440737,33.43149463,1.199843271,238.9431061,9.760000491,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_234,137.7558999,33.63302155,3.193443193,240.1443377,10.54464048,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_235,137.7665612,33.83610693,6.101247524,241.3055652,11.20497521,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_236,137.7761593,34.04102716,9.480450101,242.4205472,11.53607289,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_237,137.7848154,34.24756555,12.77692708,243.4951378,11.42700068,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_238,137.9911177,33.11840096,1,240.5063484,9.579855812,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_239,138.0010656,33.32553281,1,241.5671574,10.62227747,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_240,138.0101403,33.53477985,1,242.5750253,11.29771128,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_241,138.0184698,33.74649988,2.796791111,243.5214852,11.76647132,90,229.1948493,458.3896986,4.648100826,8.8
JNan_8.8_242,138.0261582,33.9589221,5.759802392,244.4506052,12.01197853,90,229.1948493,458.3896986,4.648100826,8.8
